DATA,DIA,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,TOTAL
14/12/2007,Divendres,5805.31,5400.62,5109.83,4946.01,4987.06,5144.27,5821.51,6871.28,7527.86,7666.81,7845.62,7663.54,7591.99,7269.80,6952.03,6981.23,7094.86,7609.02,8010.42,7979.8,7828.82,7563.05,6930.71,6468.24,0.00,163069.68
15/12/2007,Dissabte,5906.73,5515.70,5155.80,4971.98,4872.74,4817.58,4891.68,5220.81,5519.74,5918.21,6376.88,6428.69,6362.58,6371.47,6126.57,6027.85,6019.56,6422.72,6807.95,6894.07,6908.82,6744.05,6300.95,5987.15,0.00,142570.26
16/12/2007,Diumenge,5462.85,5015.36,4660.06,4489.12,4377.12,4287.06,4331.07,4450.26,4568.76,5023.38,5490.68,5660.05,5613.00,5699.30,5668.66,5518.61,5551.36,5985.76,6456.22,6621.24,6797.28,6780.71,6454.50,5963.20,0.00,130925.59
17/12/2007,Dilluns,5302.58,4883.03,4679.90,4602.52,4619.16,4816.47,5668.46,6826.02,7610.12,7938.07,8126.69,8053.22,8095.45,7888.22,7608.26,7700.60,7863.82,8350.59,8594.11,8470.77,8283.30,7995.50,7143.60,6582.96,0.00,167703.40
18/12/2007,Dimarts,5868.23,5380.75,5130.33,5044.61,5049.97,5235.69,5918.13,6978.07,7647.38,7864.70,8039.15,7892.45,7868.96,7591.41,7328.97,7426.93,7526.99,8018.73,8343.33,8242.38,8080.74,7884.26,7191.59,6550.13,0.00,168103.87
19/12/2007,Dimecres,5832.43,5445.14,5185.57,5110.06,5061.79,5231.63,5905.18,6933.43,7558.12,7761.00,7934.80,7746.39,7699.58,7452.45,7204.43,7286.99,7403.34,7919.12,8215.69,8124.87,7973.34,7722.25,7070.93,6482.79,0.00,166261.31
20/12/2007,Dijous,5779.28,5317.38,5104.55,5009.04,4967.90,5110.51,5723.15,6708.52,7440.89,7611.54,7817.61,7691.24,7706.81,7507.32,7249.68,7346.51,7422.78,7839.54,8089.09,7968.38,7795.04,7560.60,6906.88,6355.19,0.00,164029.42
21/12/2007,Divendres,5729.96,5283.69,5016.82,4919.42,4881.54,4997.93,5622.53,6553.12,7189.22,7341.93,7485.19,7386.36,7337.78,7061.74,6679.47,6660.80,6752.94,7167.10,7348.36,7234.54,7064.86,6903.90,6323.64,5912.89,0.00,154855.74
22/12/2007,Dissabte,5432.90,4994.64,4706.73,4525.76,4422.68,4358.90,4436.66,4744.95,5067.46,5542.06,5980.34,6025.51,5990.83,5964.57,5806.57,5702.56,5687.48,6039.02,6343.93,6308.81,6336.13,6156.54,5743.96,5414.78,0.00,131733.76
23/12/2007,Diumenge,4969.09,4531.28,4272.71,4077.37,3951.33,3936.48,3975.66,4117.23,4238.70,4643.35,5079.66,5216.57,5203.29,5242.89,5144.75,4949.01,4913.58,5372.93,5807.56,5772.21,5789.04,5836.07,5625.94,5281.09,0.00,117947.75
24/12/2007,Dilluns,4714.34,4325.94,4090.41,3955.69,3916.22,3977.69,4307.86,4795.76,5259.25,5691.32,5938.92,5779.09,5655.27,5522.44,5252.86,5134.53,5187.06,5610.48,6059.65,5998.39,5659.34,5203.97,4742.04,4617.95,0.00,121396.43
25/12/2007,Dimarts,4434.61,4201.53,3918.46,3682.16,3550.08,3500.66,3531.02,3583.37,3557.82,3832.11,4213.63,4464.15,4557.02,4535.57,4279.27,3982.68,3982.29,4364.13,4859.01,5023.13,5161.23,5245.90,5059.59,4795.44,0.00,102314.85
26/12/2007,Dimecres,4380.78,3977.91,3728.06,3517.27,3442.38,3448.74,3530.72,3636.37,3657.46,3916.31,4289.64,4546.21,4602.17,4581.28,4376.83,4152.78,4164.73,4520.07,4991.50,5137.74,5301.58,5450.32,5354.21,5082.10,0.00,103787.14
27/12/2007,Dijous,4586.35,4165.91,3969.41,3845.57,3828.90,3966.72,4450.93,5029.33,5621.99,6120.46,6408.86,6316.69,6278.70,6116.45,5833.93,5832.57,5928.42,6389.16,6778.90,6705.15,6610.85,6515.99,6047.70,5622.43,0.00,132971.38
28/12/2007,Divendres,5084.41,4634.76,4327.62,4206.83,4151.77,4253.19,4674.07,5248.25,5866.41,6316.89,6558.06,6445.97,6383.84,6179.61,5880.56,5811.74,5865.75,6292.77,6713.91,6686.12,6589.05,6521.31,6063.53,5674.62,0.00,136431.00
29/12/2007,Dissabte,5191.90,4770.26,4487.43,4312.53,4194.82,4176.05,4299.10,4565.03,4845.02,5333.60,5773.46,5843.92,5836.83,5786.54,5610.19,5524.53,5508.88,5962.86,6419.43,6476.07,6543.79,6363.00,5927.51,5557.85,0.00,129310.58
30/12/2007,Diumenge,5070.79,4693.51,4356.65,4186.78,4063.48,3958.66,4075.07,4170.48,4217.53,4499.28,4864.97,5057.67,5051.22,5185.76,5184.10,5045.28,5016.72,5306.33,5831.82,5952.37,6054.84,6089.38,5812.95,5433.54,0.00,119179.17
31/12/2007,Dilluns,4894.98,4435.26,4181.63,4056.32,3996.88,4051.86,4372.34,4845.90,5304.62,5802.70,6113.79,6038.22,5864.85,5751.65,5519.89,5404.20,5456.23,5846.57,6370.79,6400.19,6123.69,5673.43,5134.91,4982.93,0.00,126623.84
01/01/2008,Dimarts,4817.89,4605.71,4338.16,4093.95,3896.37,3792.47,3775.97,3780.49,3674.78,3788.05,4070.85,4342.22,4510.57,4647.33,4641.58,4452.48,4457.79,4812.14,5408.06,5586.98,5769.55,5798.38,5465.94,5052.43,0.00,109580.11
02/01/2008,Dimecres,4533.98,4095.99,3841.05,3719.46,3730.68,3997.29,4860.59,5769.04,6551.06,7081.45,7447.86,7441.06,7419.81,7172.17,6919.23,7051.59,7237.96,7609.25,7811.81,7638.77,7458.95,7299.96,6663.76,6138.40,0.00,149491.19
03/01/2008,Dijous,5534.06,5060.49,4839.45,4711.55,4670.43,4737.08,5255.35,5978.85,6699.08,7166.61,7479.69,7456.88,7501.75,7415.69,7176.34,7264.19,7381.64,7687.18,7855.39,7616.01,7428.09,7241.64,6599.05,6099.69,0.00,156856.16
04/01/2008,Divendres,5544.38,5124.44,4851.15,4716.60,4691.95,4822.93,5390.07,6142.75,6813.87,7250.64,7477.35,7349.24,7250.45,7013.17,6681.19,6631.07,6652.07,6976.04,7326.97,7211.95,7122.83,7016.70,6515.04,6125.61,0.00,152698.48
05/01/2008,Dissabte,5632.65,5153.07,4840.83,4659.55,4541.63,4474.40,4482.75,4740.13,5021.25,5480.49,5942.88,6063.23,6058.81,5986.14,5731.89,5575.40,5623.11,5870.62,6172.93,6024.48,6094.00,6089.28,5813.51,5552.63,0.00,131625.62
06/01/2008,Diumenge,5102.80,4645.21,4299.35,4081.28,3969.99,3889.29,3917.62,3988.19,4084.03,4387.20,4723.65,4843.52,4824.90,4821.11,4642.22,4449.19,4431.95,4712.38,5315.24,5453.52,5640.90,5743.23,5549.56,5199.15,0.00,112715.45
07/01/2008,Dilluns,4700.27,4303.70,4080.02,4002.56,4010.92,4172.95,5073.58,5990.20,6648.21,7050.82,7293.69,7185.01,7131.78,6833.02,6507.53,6552.59,6635.58,7000.91,7385.17,7296.27,7167.48,6991.11,6349.36,5911.78,0.00,146274.49
08/01/2008,Dimarts,5343.06,4976.93,4753.72,4640.19,4647.91,4773.38,5421.02,6419.06,7107.40,7256.81,7429.81,7309.61,7311.20,7022.00,6731.39,6820.13,6891.90,7165.51,7536.54,7460.15,7297.76,7105.57,6462.20,5960.10,0.00,153843.35
09/01/2008,Dimecres,5413.68,5011.18,4788.07,4705.81,4694.52,4825.46,5479.67,6444.39,7087.25,7202.09,7359.12,7221.86,7205.49,6884.80,6589.43,6667.14,6733.16,7060.67,7453.61,7378.44,7238.90,7045.82,6431.98,5997.30,0.00,152919.85
10/01/2008,Dijous,5395.35,4996.09,4798.90,4691.18,4657.55,4823.99,5358.22,6309.06,6917.33,7048.15,7258.14,7162.69,7182.17,6916.93,6594.24,6661.80,6759.22,7047.91,7443.98,7380.13,7216.65,6981.60,6374.36,5891.50,0.00,151867.11
11/01/2008,Divendres,5360.41,4972.97,4780.52,4703.14,4662.64,4786.29,5408.77,6375.24,6946.40,7002.62,7164.44,7033.14,6958.21,6697.67,6407.01,6432.65,6481.37,6828.16,7203.53,7135.85,6997.36,6899.22,6326.60,5937.81,0.00,149502.02
12/01/2008,Dissabte,5521.69,5157.82,4874.08,4687.26,4561.66,4508.27,4580.94,4854.12,5169.18,5571.59,5946.75,6000.67,5916.79,5845.37,5575.94,5417.51,5390.40,5609.34,6195.06,6257.79,6256.55,6179.91,5797.87,5444.92,0.00,131321.49
13/01/2008,Diumenge,4970.29,4640.28,4361.05,4168.83,4053.67,4040.81,4109.43,4208.41,4267.79,4582.22,4979.79,5122.85,5083.47,5200.69,5189.65,5043.75,5046.37,5223.58,5831.02,6014.1,6138.23,6160.86,5843.82,5409.63,0.00,119690.58
14/01/2008,Dilluns,4900.52,4494.21,4264.75,4224.21,4249.69,4433.82,5279.95,6392.38,7158.84,7348.34,7595.06,7516.22,7546.31,7322.46,6977.55,6991.49,7015.75,7180.11,7668.27,7675.03,7514.35,7311.06,6574.26,6064.40,0.00,153699.03
15/01/2008,Dimarts,5470.52,5092.95,4890.12,4797.45,4817.21,4933.60,5632.68,6672.43,7332.19,7443.50,7576.67,7425.07,7384.94,7093.57,6875.38,7013.16,7095.72,7284.79,7749.62,7733.53,7532.58,7305.34,6636.00,6150.81,0.00,157939.81
16/01/2008,Dimecres,5567.90,5145.46,4910.65,4828.43,4802.88,4895.29,5571.04,6586.39,7276.33,7364.01,7520.67,7426.59,7370.20,7073.69,6862.21,6980.27,7014.36,7173.80,7685.52,7663.87,7533.24,7329.95,6677.80,6159.21,0.00,157419.74
17/01/2008,Dijous,5540.74,5130.52,4933.42,4881.12,4843.35,4918.53,5563.85,6551.09,7244.71,7311.93,7415.84,7267.86,7225.07,6926.33,6613.95,6693.29,6795.53,7090.57,7525.83,7518.62,7374.50,7217.11,6594.85,6092.54,0.00,155271.15
18/01/2008,Divendres,5511.66,5113.00,4890.90,4826.96,4779.62,4934.50,5578.01,6536.51,7120.61,7179.15,7303.08,7130.42,7057.80,6738.46,6416.64,6426.62,6409.90,6573.93,7109.31,7137.65,7009.68,6866.74,6311.22,5927.32,0.00,150889.67
19/01/2008,Dissabte,5461.45,5029.71,4734.51,4654.77,4563.53,4500.89,4557.65,4832.07,5128.39,5533.49,5836.87,5836.71,5740.45,5643.00,5363.49,5157.51,5111.22,5303.19,5916.56,6044.03,6162.45,6036.08,5652.77,5333.17,0.00,128133.93
20/01/2008,Diumenge,4891.42,4520.19,4227.56,4062.77,3993.82,3970.54,4005.33,4142.15,4189.36,4502.89,4820.05,4947.77,4916.75,4983.24,4952.10,4811.65,4742.22,4896.31,5513.87,5810.85,5932.80,5943.51,5623.34,5259.94,0.00,115660.41
21/01/2008,Dilluns,4758.83,4386.63,4242.31,4195.45,4182.03,4403.70,5260.43,6305.39,7038.85,7242.22,7422.77,7282.74,7234.68,6927.24,6605.81,6628.28,6674.64,6878.68,7409.08,7486.69,7373.09,7113.00,6424.50,5915.09,0.00,149392.11
22/01/2008,Dimarts,5351.49,4995.54,4785.23,4723.62,4701.11,4848.13,5539.76,6564.90,7197.49,7323.43,7515.09,7465.72,7355.20,6998.00,6659.05,6699.37,6736.30,6926.45,7454.15,7538.27,7413.52,7147.77,6521.92,6013.86,0.00,154475.33
23/01/2008,Dimecres,5444.37,5069.94,4868.67,4819.55,4801.76,4948.77,5611.76,6602.52,7214.25,7284.65,7363.39,7185.23,7123.02,6834.67,6540.12,6600.35,6635.83,6839.67,7360.74,7428.05,7309.17,7134.13,6477.34,5970.62,0.00,153468.57
24/01/2008,Dijous,5378.35,5007.71,4806.22,4706.91,4710.30,4845.05,5534.12,6478.76,7113.86,7178.09,7332.76,7192.70,7143.75,6865.21,6568.15,6658.55,6769.87,6994.68,7491.68,7562.37,7408.59,7130.63,6537.71,6050.42,0.00,153466.43
25/01/2008,Divendres,5519.19,5126.53,4912.30,4846.58,4819.61,4969.61,5610.30,6604.43,7190.10,7266.08,7360.89,7209.54,7140.19,6842.45,6529.35,6517.68,6510.44,6675.86,7174.22,7262.63,7135.49,6991.94,6428.15,6041.09,0.00,152684.66
26/01/2008,Dissabte,5628.01,5245.50,4943.21,4772.12,4670.84,4591.41,4661.97,4964.87,5246.79,5659.12,6023.05,6043.68,5922.04,5780.00,5520.26,5371.80,5345.41,5468.97,6120.58,6294.84,6390.19,6261.47,5861.33,5550.06,0.00,132337.50
27/01/2008,Diumenge,5111.39,4682.03,4383.24,4193.04,4151.92,4122.40,4180.68,4261.68,4310.52,4680.15,5023.16,5087.34,5077.24,5130.81,5062.42,4878.76,4845.02,4932.46,5623.17,5924.82,6044.69,6099.10,5709.95,5361.66,0.00,118877.64
28/01/2008,Dilluns,4857.84,4445.34,4256.09,4234.51,4204.13,4432.52,5304.63,6389.54,7053.98,7189.15,7320.27,7148.66,7105.71,6792.62,6498.60,6519.75,6537.10,6708.61,7218.41,7363.84,7253.57,7098.84,6421.03,5907.95,0.00,148262.67
29/01/2008,Dimarts,5378.72,5051.82,4848.00,4765.00,4697.56,4851.75,5564.26,6606.47,7180.77,7309.58,7416.51,7238.17,7155.33,6876.34,6569.59,6613.19,6666.25,6861.55,7346.16,7523.79,7387.85,7181.40,6531.32,6003.75,0.00,153625.12
30/01/2008,Dimecres,5452.63,5105.77,4888.93,4844.57,4826.78,4983.73,5650.25,6650.00,7242.57,7371.09,7457.86,7306.21,7268.44,6943.53,6621.48,6691.42,6741.10,6927.34,7401.95,7521.17,7404.52,7212.18,6554.56,6064.65,0.00,155132.74
31/01/2008,Dijous,5486.50,5106.17,4871.37,4806.12,4804.19,4945.95,5600.53,6537.12,7133.28,7250.79,7386.80,7222.79,7171.53,6871.35,6565.83,6616.93,6696.01,6888.72,7383.81,7574.36,7485.53,7255.88,6658.80,6155.41,0.00,154475.77
01/02/2008,Divendres,5625.25,5191.48,4988.75,4903.78,4876.33,4987.26,5648.48,6649.19,7202.84,7403.46,7535.28,7390.52,7372.34,7107.80,6777.60,6757.20,6749.58,6974.14,7389.64,7453,7287.41,7111.76,6475.41,6019.43,0.00,155877.89
02/02/2008,Dissabte,5627.06,5266.64,4957.90,4782.39,4654.91,4575.65,4641.80,4949.56,5228.27,5695.01,6111.60,6229.19,6215.00,6110.65,5879.31,5729.49,5625.12,5665.60,6139.23,6346.58,6378.96,6258.60,5892.68,5475.06,0.00,134436.26
03/02/2008,Diumenge,5102.62,4719.29,4420.92,4255.31,4157.13,4112.67,4162.64,4241.28,4195.20,4566.41,4937.12,5099.16,5158.99,5381.19,5377.56,5287.84,5229.56,5331.80,5820.67,6046.68,6191.86,6231.30,5841.96,5432.23,0.00,121301.40
04/02/2008,Dilluns,4859.46,4498.05,4325.78,4248.68,4245.06,4456.26,5308.83,6349.33,6983.43,7145.67,7301.92,7173.44,7169.20,6912.78,6628.84,6707.81,6739.37,6887.12,7310.63,7487.64,7394.78,7197.52,6563.37,6003.54,0.00,149898.52
05/02/2008,Dimarts,5407.13,5033.59,4810.12,4709.67,4719.09,4865.90,5557.74,6553.46,7178.79,7324.34,7445.71,7276.65,7214.91,6911.86,6595.62,6632.02,6660.82,6805.03,7255.18,7521.88,7412.48,7227.46,6607.67,6076.65,0.00,153803.75
06/02/2008,Dimecres,5474.79,5120.91,4889.05,4825.92,4809.49,4955.66,5646.70,6618.63,7141.52,7254.71,7375.42,7235.84,7163.39,6812.61,6524.70,6570.54,6583.05,6723.75,7138.75,7398.91,7316.03,7084.95,6509.89,6015.61,0.00,153190.80
07/02/2008,Dijous,5462.69,5084.41,4893.52,4819.46,4825.65,4972.87,5620.90,6549.34,7067.02,7160.05,7270.17,7085.05,7057.38,6740.71,6410.02,6474.35,6526.15,6643.16,7099.38,7376.58,7301.99,7145.71,6531.79,6024.35,0.00,152142.70
08/02/2008,Divendres,5457.88,5105.94,4893.79,4813.89,4795.42,4927.93,5603.20,6575.12,7112.57,7214.39,7273.16,7117.51,7042.09,6752.86,6451.18,6443.03,6430.42,6513.59,6941.50,7190.75,7121.57,6939.20,6399.69,6032.10,0.00,151148.77
09/02/2008,Dissabte,5596.84,5247.57,4946.08,4759.77,4657.94,4607.31,4647.17,4924.23,5220.95,5653.31,5977.56,5960.80,5869.60,5764.21,5484.36,5308.92,5261.62,5376.16,5865.41,6250.68,6366.69,6261.37,5841.97,5579.02,0.00,131429.51
10/02/2008,Diumenge,5104.42,4662.21,4401.63,4220.03,4126.96,4110.24,4153.98,4236.10,4311.56,4685.44,4960.22,5018.89,4996.59,5053.94,5003.53,4880.34,4786.49,4838.19,5397.30,5870.36,6088.48,6140.42,5812.55,5384.71,0.00,118244.55
11/02/2008,Dilluns,4845.39,4479.93,4314.25,4232.76,4272.39,4499.05,5352.76,6406.65,6994.32,7205.36,7414.60,7312.44,7291.00,7021.58,6734.27,6809.80,6841.28,6954.44,7334.66,7596.45,7492.73,7211.73,6528.92,5987.03,0.00,151133.77
12/02/2008,Dimarts,5422.82,5058.78,4850.64,4785.52,4778.69,4919.04,5600.27,6576.83,7161.84,7306.40,7440.69,7383.54,7386.90,7155.04,6908.56,6969.99,6990.67,7129.01,7474.86,7725,7581.17,7284.01,6585.81,6044.32,0.00,156520.40
13/02/2008,Dimecres,5504.03,5113.80,4889.96,4833.63,4824.00,4964.40,5653.19,6626.34,7199.12,7352.40,7481.17,7398.38,7370.99,7103.77,6792.47,6881.27,6885.01,6999.91,7380.77,7674.43,7549.22,7293.87,6639.52,6112.69,0.00,156524.37
14/02/2008,Dijous,5494.98,5126.02,4893.19,4794.67,4796.94,4831.15,5469.22,6394.78,7029.68,7328.57,7542.72,7470.81,7439.39,7154.67,6821.74,6885.10,6936.29,7049.84,7358.99,7619.86,7462.57,7217.56,6532.45,6054.14,0.00,155705.33
15/02/2008,Divendres,5410.15,5050.18,4844.15,4772.23,4798.40,4914.28,5576.63,6519.76,7047.44,7204.56,7292.13,7196.33,7155.17,6880.46,6546.48,6542.25,6551.82,6632.97,6992.68,7324.68,7264.48,7032.10,6434.28,6028.03,0.00,152011.62
16/02/2008,Dissabte,5568.81,5219.46,4910.97,4733.19,4645.44,4572.08,4628.70,4854.41,5156.37,5625.26,5952.86,5950.90,5879.29,5770.87,5520.81,5364.78,5316.70,5398.45,5847.83,6237.76,6353.00,6238.71,5853.23,5496.00,0.00,131095.85
17/02/2008,Diumenge,5062.85,4611.80,4303.67,4139.12,4047.22,3979.37,4042.33,4102.77,4171.49,4533.75,4907.10,5044.76,5056.09,5194.55,5160.61,4949.15,4859.67,4904.29,5375.33,5883.08,6044.93,6064.71,5741.29,5290.13,0.00,117470.04
18/02/2008,Dilluns,4737.23,4378.83,4221.93,4166.03,4167.96,4404.51,5268.07,6267.64,6921.38,7216.99,7457.40,7443.11,7493.62,7261.73,6993.69,7063.30,7109.78,7241.86,7500.97,7659.35,7484.53,7168.24,6471.47,5915.92,0.00,152015.54
19/02/2008,Dimarts,5351.86,4983.33,4783.65,4714.48,4710.90,4827.39,5495.53,6434.70,7035.62,7280.32,7510.03,7511.67,7515.11,7246.56,6933.64,7051.07,7085.82,7247.03,7474.68,7651.99,7514.23,7205.37,6521.92,5948.53,0.00,156035.42
20/02/2008,Dimecres,5380.11,4985.47,4776.71,4627.78,4615.77,4734.28,5417.76,6319.03,6896.79,7111.31,7356.67,7324.01,7332.93,7072.78,6791.12,6872.06,6870.69,6984.36,7208.42,7453.11,7301.15,6905.95,6276.50,5771.05,0.00,152385.82
21/02/2008,Dijous,5162.38,4783.63,4570.61,4518.45,4538.07,4675.00,5307.33,6208.13,6762.47,6870.23,6977.75,6972.88,6940.64,6670.41,6346.47,6395.29,6411.89,6493.30,6793.22,7203.55,7130.83,6880.29,6283.20,5746.61,0.00,146642.61
22/02/2008,Divendres,5246.99,4901.52,4662.06,4578.30,4584.30,4719.77,5367.00,6238.44,6727.40,6852.04,6923.45,6831.84,6803.61,6551.29,6249.36,6232.23,6214.97,6241.97,6499.69,6937.32,6858.70,6665.70,6099.63,5729.65,0.00,144717.21
23/02/2008,Dissabte,5295.49,4956.42,4675.02,4520.50,4423.94,4355.38,4422.86,4608.79,4920.00,5341.30,5623.99,5682.90,5503.97,5384.68,5214.37,4998.27,4911.03,4961.00,5372.52,5981.69,6088.45,5965.47,5543.37,5146.07,0.00,123897.48
24/02/2008,Diumenge,4717.89,4360.74,4105.15,3911.95,3865.98,3874.73,3951.78,3943.87,4063.42,4442.20,4742.09,4880.43,4914.36,4954.09,4951.37,4805.89,4763.03,4814.39,5196.84,5681.24,5793.73,5826.46,5524.44,5121.15,0.00,113207.20
25/02/2008,Dilluns,4581.05,4203.71,4032.82,4013.21,4022.92,4241.22,5107.10,6005.71,6677.56,6922.20,7137.68,7065.07,7068.74,6811.13,6509.77,6581.52,6603.01,6695.58,6904.06,7200.03,7082.78,6854.77,6188.61,5728.65,0.00,144238.89
26/02/2008,Dimarts,5173.82,4795.41,4590.53,4504.30,4469.94,4642.38,5292.30,6105.84,6619.33,6854.16,7023.25,6867.92,6861.58,6614.22,6285.07,6337.92,6366.01,6442.44,6683.43,7097.45,6988.39,6804.95,6148.40,5613.00,0.00,145182.03
27/02/2008,Dimecres,5087.71,4746.85,4590.40,4518.81,4516.13,4670.61,5329.05,6136.59,6615.08,6738.70,6888.88,6773.67,6784.89,6566.08,6285.70,6357.54,6385.42,6470.43,6682.52,7095.74,7003.36,6806.99,6168.79,5677.69,0.00,144897.62
28/02/2008,Dijous,5162.15,4808.44,4603.03,4535.46,4522.66,4628.21,5257.54,6034.22,6596.51,6768.01,6979.87,6863.39,6893.93,6645.05,6347.09,6413.35,6434.96,6511.14,6691.35,7074.69,6987.57,6770.19,6133.68,5612.80,0.00,145275.26
29/02/2008,Divendres,5096.08,4810.21,4610.44,4498.89,4514.75,4651.29,5303.74,6068.10,6592.09,6671.92,6787.19,6658.45,6664.86,6428.30,6121.46,6119.83,6104.26,6134.72,6293.85,6716.57,6664.88,6511.59,5910.55,5520.46,0.00,141454.44
01/03/2008,Dissabte,5169.97,4886.53,4568.23,4426.26,4304.69,4241.29,4328.01,4478.60,4795.55,5213.27,5464.78,5542.91,5515.73,5438.09,5198.71,5026.70,4910.35,4917.65,5178.52,5739,5846.32,5736.17,5363.02,5035.84,0.00,121326.19
02/03/2008,Diumenge,4650.33,4318.12,4050.41,3900.38,3824.25,3807.64,3862.15,3837.67,3984.00,4303.07,4603.49,4686.96,4640.75,4695.80,4632.52,4411.54,4314.00,4297.07,4542.59,5255.25,5517.99,5532.76,5206.12,4832.88,0.00,107707.72
03/03/2008,Dilluns,4409.99,4064.15,3912.56,3906.87,3941.26,4176.94,4994.39,5820.07,6376.37,6481.91,6662.37,6695.53,6722.94,6681.14,6449.31,6549.58,6585.32,6642.24,6822.99,7175.16,7086.90,6737.36,6016.59,5547.18,0.00,140459.11
04/03/2008,Dimarts,5056.40,4778.57,4601.00,4545.28,4533.43,4722.25,5349.85,6085.34,6687.05,6681.96,6911.62,6951.01,6977.54,6882.39,6672.70,6667.09,6610.51,6671.06,6837.33,7348.83,7356.39,7032.71,6376.29,5891.49,0.00,148228.08
05/03/2008,Dimecres,5344.52,4979.22,4783.82,4725.70,4693.05,4877.74,5541.94,6344.08,6965.32,7072.16,7345.72,7208.34,7308.31,7148.43,6848.05,6971.54,7055.22,7066.21,7250.83,7814.86,7708.57,7300.56,6623.86,6161.44,0.00,155139.48
06/03/2008,Dijous,5506.89,5150.83,4925.44,4874.67,4868.08,5029.18,5675.78,6407.45,7072.60,7159.89,7378.38,7397.40,7343.66,7200.69,6864.17,6933.75,6931.13,6991.96,7131.44,7713.24,7684.88,7338.84,6643.25,6139.47,0.00,156363.07
07/03/2008,Divendres,5541.27,5151.22,4938.09,4874.87,4841.42,5023.48,5684.07,6491.43,7154.49,7337.01,7621.15,7591.94,7533.10,7351.59,6965.55,6993.88,6952.86,6886.82,7030.07,7511.51,7484.50,7155.59,6538.54,6125.17,0.00,156779.64
08/03/2008,Dissabte,5628.53,5201.89,4917.91,4731.86,4658.93,4583.22,4642.27,4747.53,5204.41,5627.51,5961.51,5912.82,5841.08,5715.71,5446.04,5310.30,5245.06,5298.18,5516.17,6158.55,6278.90,6209.44,5802.48,5452.65,0.00,130092.92
09/03/2008,Diumenge,4970.72,4580.59,4294.93,4118.99,4017.90,3998.87,4037.29,4018.12,4220.72,4590.61,4870.30,4978.56,4974.07,5058.88,4988.43,4855.42,4832.42,4912.82,5251.90,5837.31,6084.76,6011.96,5729.32,5365.33,0.00,116600.21
10/03/2008,Dilluns,4800.31,4438.67,4189.97,4138.23,4163.61,4410.13,5287.97,6081.37,6827.79,7006.90,7283.86,7359.57,7391.01,7275.13,6981.92,7016.31,7045.76,7047.82,7105.03,7522.98,7478.65,7084.95,6448.94,5923.21,0.00,150310.08
11/03/2008,Dimarts,5368.50,5020.46,4832.53,4763.61,4751.33,4906.89,5560.22,6269.29,6894.29,6931.46,7112.94,7081.12,7083.40,6950.89,6653.12,6727.74,6707.25,6677.12,6712.67,7225.68,7246.65,6900.30,6226.62,5736.10,0.00,150340.18
12/03/2008,Dimecres,5243.17,4910.98,4728.64,4610.08,4614.92,4773.05,5408.55,6072.11,6648.06,6646.42,6854.51,6869.97,6890.26,6835.48,6544.33,6616.71,6635.66,6658.78,6715.59,7152.48,7132.08,6799.51,6155.03,5693.72,0.00,147210.07
13/03/2008,Dijous,5201.65,4882.64,4689.28,4633.13,4608.10,4757.72,5380.16,5997.74,6431.17,6549.38,6772.25,6818.52,6835.24,6721.87,6448.87,6533.99,6528.43,6518.05,6573.96,7085.91,7106.55,6785.16,6148.14,5687.64,0.00,145695.53
14/03/2008,Divendres,5200.26,4891.89,4696.33,4614.66,4596.24,4782.93,5411.68,6069.12,6626.20,6654.67,6819.58,6847.29,6842.49,6730.31,6447.36,6440.91,6406.19,6345.33,6366.27,6888.28,6886.19,6572.42,5985.42,5619.92,0.00,144741.91
15/03/2008,Dissabte,5237.24,4895.02,4584.17,4458.10,4385.25,4329.64,4392.65,4475.44,4881.37,5308.57,5646.97,5645.92,5593.08,5563.04,5303.63,5094.52,5017.37,5018.42,5140.18,5717.29,5889.09,5807.94,5429.47,5068.68,0.00,122883.03
16/03/2008,Diumenge,4645.26,4293.25,4054.23,3921.34,3842.73,3833.09,3872.44,3788.77,4016.29,4392.48,4644.56,4652.72,4595.93,4657.26,4616.22,4442.50,4388.08,4372.72,4511.62,5182.89,5485.08,5573.99,5303.28,4909.71,0.00,107996.43
17/03/2008,Dilluns,4490.20,4179.05,4026.38,3974.02,3999.70,4203.78,4850.98,5405.04,5997.60,6202.23,6403.08,6407.09,6440.38,6381.35,6139.63,6183.59,6200.48,6191.66,6220.63,6615.66,6690.77,6452.14,5881.14,5402.44,0.00,134938.99
18/03/2008,Dimarts,4953.26,4641.24,4435.45,4391.73,4373.68,4518.27,5047.35,5504.33,6110.59,6278.39,6487.76,6504.39,6533.05,6492.08,6180.44,6228.68,6274.90,6305.59,6301.50,6698.23,6742.47,6491.79,5935.05,5473.67,0.00,138903.87
19/03/2008,Dimecres,5013.57,4694.91,4492.73,4404.38,4390.33,4499.65,4993.23,5365.86,5937.83,6245.35,6553.98,6516.86,6449.73,6319.55,6023.54,6055.85,6093.46,6253.10,6291.90,6683.75,6712.90,6443.16,5943.73,5525.99,0.00,137905.33
20/03/2008,Dijous,5047.42,4689.66,4466.93,4394.45,4356.59,4434.28,4748.64,5022.60,5599.13,5944.53,6155.88,6120.72,6080.83,5931.27,5615.13,5543.64,5509.92,5507.16,5583.54,6152.77,6293.07,6188.15,5747.67,5347.57,0.00,130481.54
